species_pair,ARG,CAZyme,Virulence
318_13-46_1,0,0,0
318_13-48_2,0,0,0
318_13-66_5,0,0,0
318_13-76_3,0,0,0
318_13-87_1,0,0,0
318_13-96_1,0,0,0
318_13-97_1,0,0,0
318_15-318_56,0,0,0
318_15-32_1,0,0,0
318_15-334_1,0,0,0
318_15-335_1,0,0,0
318_15-338_1,0,0,0
318_15-39_2,0,0,0
318_15-39_5,0,0,0
318_15-42_2,0,0,0
318_15-43_1,0,0,0
318_15-44_1,0,0,0
318_15-44_3,0,0,0
318_15-45_1,0,0,0
318_15-46_1,0,0,0
318_15-66_3,0,0,0
318_15-66_5,0,0,0
318_15-92_1,0,0,0
318_16-318_21,0,0,0
318_16-318_42,0,0,0
318_16-318_56,0,0,0
318_16-32_1,0,0,0
318_16-334_3,0,0,0
318_16-335_1,0,0,0
318_16-338_1,0,0,0
318_16-37_1,0,0,0
318_16-39_5,0,0,0
318_16-43_1,0,0,0
318_16-45_1,0,0,0
318_16-46_1,0,0,0
318_16-48_2,0,0,0
318_16-51_1,0,0,0
318_16-66_5,0,0,0
318_16-76_3,0,0,0
318_16-96_1,0,0,0
318_16-97_1,0,0,0
318_17-32_1,0,0,0
318_17-334_1,0,0,0
318_17-335_1,0,0,0
318_17-338_1,0,0,0
318_17-36_1,0,0,0
318_17-39_5,0,0,0
318_17-42_2,0,0,0
318_17-45_1,0,0,0
318_17-96_1,0,0,0
318_18-338_1,0,0,0
318_18-42_2,0,0,0
318_18-45_1,0,0,0
318_18-46_1,0,0,0
318_18-48_2,0,0,0
318_18-96_1,0,0,0
318_19-318_2,0,0,0
318_19-318_38,0,0,0
318_19-318_56,0,0,0
318_19-326_1,0,0,0
318_19-32_1,0,0,0
318_19-334_1,0,0,0
318_19-335_1,0,0,0
318_19-338_1,0,0,0
318_19-37_1,0,0,0
318_19-39_5,0,0,0
318_19-42_2,0,0,0
318_19-44_1,0,0,0
318_19-44_3,0,0,0
318_19-45_1,0,0,0
318_19-46_1,0,0,0
318_19-48_2,0,0,0
318_19-50_1,0,0,0
318_19-66_5,0,0,0
318_19-92_1,0,0,0
318_2-318_56,0,0,0
318_2-32_1,0,0,0
318_2-334_3,0,0,0
318_2-335_1,0,0,0
318_2-338_1,0,0,0
318_2-36_1,0,0,0
318_2-39_5,0,0,0
318_2-42_2,0,0,0
318_2-43_1,0,0,0
318_2-44_3,0,0,0
318_2-45_1,0,0,0
318_2-46_1,0,0,0
318_2-48_2,0,0,0
318_2-50_1,0,0,0
318_2-66_5,0,0,0
318_2-92_1,0,0,0
318_20-318_70,0,0,0
318_20-32_1,0,0,0
318_20-335_1,0,0,0
318_20-338_1,0,0,0
318_20-44_3,0,0,0
318_20-45_1,0,0,0
318_20-48_2,0,0,0
318_20-66_5,0,0,0
318_21-318_39,0,0,0
318_21-318_50,0,0,0
318_21-318_51,0,0,0
318_21-318_54,0,0,0
318_21-318_56,0,0,0
318_21-318_62,0,0,0
318_21-318_66,0,0,0
318_21-318_71,0,0,0
318_21-318_77,0,0,0
318_21-318_8,0,0,0
318_21-31_2,0,0,0
318_21-326_1,0,0,0
318_21-32_1,0,0,0
318_21-330_1,0,0,0
318_21-333_1,0,0,0
318_21-334_1,0,0,0
318_21-334_3,0,0,0
318_21-335_1,0,0,0
318_21-336_1,0,0,0
318_21-338_1,0,0,0
318_21-39_5,0,0,0
318_21-40_1,0,0,0
318_21-42_2,0,0,0
318_21-43_1,0,0,0
318_21-44_1,0,0,0
318_21-44_3,0,0,0
318_21-45_1,0,0,0
318_21-46_1,0,0,0
318_21-48_2,0,0,0
318_21-4_3,0,0,0
318_21-50_1,0,0,0
318_21-51_1,0,0,0
318_21-66_5,0,0,0
318_21-77_2,0,0,0
318_21-90_1,0,0,0
318_21-92_1,0,0,0
318_21-96_1,0,0,0
318_21-97_1,0,0,0
318_21-9_2,0,0,0
318_22-335_1,0,0,0
318_22-338_1,0,0,0
318_22-43_1,0,0,0
318_22-44_3,0,0,0
318_22-45_1,0,0,0
318_22-48_2,0,0,0
318_23-318_54,0,0,0
318_23-335_1,0,0,0
318_23-39_5,0,0,0
318_23-42_2,0,0,0
318_23-45_1,0,0,0
318_23-46_1,0,0,0
318_23-48_2,0,0,0
318_23-66_5,0,0,0
318_24-318_56,0,0,0
318_24-326_1,0,0,0
318_24-330_1,0,0,0
318_24-333_1,0,0,0
318_24-334_1,0,0,0
318_24-335_1,0,0,0
318_24-338_1,0,0,0
318_24-36_1,0,0,0
318_24-39_2,0,0,0
318_24-40_1,0,0,0
318_24-42_2,0,0,0
318_24-43_1,0,0,0
318_24-44_3,0,0,0
318_24-45_1,0,0,0
318_24-46_1,0,0,0
318_24-48_2,0,0,0
318_24-4_3,0,0,0
318_24-51_1,0,0,0
318_24-55_1,0,0,0
318_24-66_5,0,0,0
318_26-330_1,0,0,0
318_26-334_1,0,0,0
318_26-335_1,0,0,0
318_26-338_1,0,0,0
318_26-66_3,0,0,0
318_26-66_5,0,0,0
318_26-97_1,0,0,0
318_27-338_1,0,0,0
318_27-46_1,0,0,0
318_27-48_2,0,0,0
318_27-50_1,0,0,0
318_27-66_5,0,0,0
318_28-318_39,0,0,0
318_28-326_1,0,0,0
318_28-335_1,0,0,0
318_28-338_1,0,0,0
318_28-44_3,0,0,0
318_28-48_2,0,0,0
318_28-51_1,0,0,0
318_28-66_3,0,0,0
318_29-32_1,0,0,0
318_29-335_1,0,0,0
318_29-42_2,0,0,0
318_29-45_1,0,0,0
318_29-46_1,0,0,0
318_29-48_2,0,0,0
318_29-66_5,0,0,0
318_29-76_2,0,0,0
318_3-338_1,0,0,0
318_3-42_2,0,0,0
318_3-45_1,0,0,0
318_3-46_1,0,0,0
318_3-48_2,0,0,0
318_3-66_5,0,0,0
318_30-32_1,0,0,0
318_30-330_1,0,0,0
318_30-335_1,0,0,0
318_30-338_1,0,0,0
318_30-37_1,0,0,0
318_30-44_3,0,0,0
318_30-45_1,0,0,0
318_30-46_1,0,0,0
318_30-66_5,0,0,0
318_30-97_1,0,0,0
318_32-32_1,0,0,0
318_32-335_1,0,0,0
318_32-338_1,0,0,0
318_32-45_1,0,0,0
318_32-66_5,0,0,0
318_33-319_1,0,0,0
318_33-334_1,0,0,0
318_33-335_1,0,0,0
318_33-338_1,0,0,0
318_33-44_4,0,0,0
318_33-48_2,0,0,0
318_33-50_1,0,0,0
318_33-66_5,0,0,0
318_34-318_45,0,0,0
318_34-318_8,0,0,0
318_34-326_1,0,0,0
318_34-335_1,0,0,0
318_34-338_1,0,0,0
318_34-44_3,0,0,0
318_34-45_1,0,0,0
318_34-46_1,0,0,0
318_34-66_5,0,0,0
318_34-76_3,0,0,0
318_35-320_1,0,0,0
318_35-335_1,0,0,0
318_35-338_1,0,0,0
318_35-45_1,0,0,0
318_35-48_2,0,0,0
318_35-66_5,0,0,0
318_36-335_1,0,0,0
318_36-338_1,0,0,0
318_36-97_1,0,0,0
318_37-335_1,0,0,0
318_37-338_1,0,0,0
318_37-44_3,0,0,0
318_37-45_1,0,0,0
318_37-48_2,0,0,0
318_37-66_5,0,0,0
318_38-318_56,0,0,0
318_38-318_74,1,1,0
318_38-318_77,0,0,0
318_38-32_1,0,0,0
318_38-334_1,0,0,0
318_38-334_3,0,0,0
318_38-335_1,0,0,0
318_38-336_1,0,0,0
318_38-337_1,0,0,0
318_38-338_1,0,0,0
318_38-36_1,0,0,0
318_38-37_1,0,0,0
318_38-39_2,0,0,0
318_38-39_3,0,0,0
318_38-39_4,0,0,0
318_38-39_5,0,0,0
318_38-42_1,0,0,0
318_38-42_2,0,0,0
318_38-43_1,0,0,0
318_38-44_1,0,0,0
318_38-44_3,0,0,0
318_38-44_4,0,0,0
318_38-45_1,0,0,0
318_38-46_1,0,0,0
318_38-47_2,0,0,0
318_38-48_2,0,0,0
318_38-50_1,0,0,0
318_38-66_5,0,0,0
318_38-67_2,0,0,0
318_38-69_3,0,0,0
318_38-70_1,0,0,0
318_38-75_1,0,0,0
318_38-77_2,0,0,0
318_38-87_1,0,0,0
318_38-90_1,0,0,0
318_38-91_1,0,0,0
318_38-92_1,0,0,0
318_38-96_1,0,0,0
318_38-97_1,0,0,0
318_39-318_40,0,0,0
318_39-318_51,0,0,0
318_39-318_53,0,0,0
318_39-318_56,0,0,0
318_39-318_78,0,0,0
318_39-318_8,0,1,0
318_39-31_2,0,0,0
318_39-326_1,0,0,0
318_39-32_1,0,0,0
318_39-330_1,0,0,0
318_39-334_1,0,0,0
318_39-334_3,0,0,0
318_39-335_1,0,0,0
318_39-338_1,0,0,0
318_39-38_1,0,0,0
318_39-39_3,0,0,0
318_39-39_5,0,0,0
318_39-42_1,0,0,0
318_39-42_2,0,0,0
318_39-43_1,0,0,0
318_39-44_3,0,0,0
318_39-45_1,0,0,0
318_39-46_1,0,0,0
318_39-48_2,0,0,0
318_39-51_1,0,0,0
318_39-66_3,0,0,0
318_39-66_5,0,0,0
318_39-92_1,0,0,0
318_39-96_1,0,0,0
318_39-97_1,0,0,0
318_4-332_1,0,0,0
318_4-335_1,0,0,0
318_4-338_1,0,0,0
318_4-39_5,0,0,0
318_4-43_1,0,0,0
318_4-44_1,0,0,0
318_4-45_1,0,0,0
318_4-66_5,0,0,0
318_40-32_1,0,0,0
318_40-334_1,0,0,0
318_40-334_2,0,0,0
318_40-334_3,0,0,0
318_40-335_1,0,0,0
318_40-338_1,0,0,0
318_40-37_1,0,0,0
318_40-42_2,0,0,0
318_40-45_1,0,0,0
318_40-46_1,0,0,0
318_40-48_2,0,0,0
318_40-66_5,0,0,0
318_40-68_1,0,0,0
318_40-87_1,0,0,0
318_40-96_1,0,0,0
318_40-97_1,0,0,0
318_42-318_56,0,0,0
318_42-335_1,0,0,0
318_42-336_1,0,0,0
318_42-338_1,0,0,0
318_42-39_5,0,0,0
318_42-42_2,0,0,0
318_42-43_1,0,0,0
318_42-44_1,0,0,0
318_42-44_3,0,0,0
318_42-45_1,0,0,0
318_42-46_1,0,0,0
318_42-48_2,0,0,0
318_42-51_1,0,0,0
318_42-66_5,0,0,0
318_42-76_3,0,0,0
318_42-90_1,0,0,0
318_42-96_1,0,0,0
318_42-97_1,0,0,0
318_42-9_2,0,0,0
318_43-335_1,0,0,0
318_43-338_1,0,0,0
318_43-39_5,0,0,0
318_43-42_2,0,0,0
318_43-45_1,0,0,0
318_43-66_5,0,0,0
318_44-330_1,0,0,0
318_44-335_1,0,0,0
318_44-338_1,0,0,0
318_44-39_5,0,0,0
318_44-42_2,0,0,0
318_44-43_1,0,0,0
318_44-44_1,0,0,0
318_44-44_3,0,0,0
318_44-45_1,0,0,0
318_44-46_1,0,0,0
318_44-66_5,0,0,0
318_45-318_8,0,0,0
318_45-326_1,0,0,0
318_45-335_1,0,0,0
318_45-338_1,0,0,0
318_45-44_3,0,0,0
318_45-45_1,0,0,0
318_45-46_1,0,0,0
318_45-66_5,0,0,0
318_45-76_3,0,0,0
318_46-321_1,0,0,0
318_46-338_1,0,0,0
318_46-39_5,0,0,0
318_46-42_2,0,0,0
318_46-46_1,0,0,0
318_46-48_2,0,0,0
318_46-96_1,0,0,0
318_47-335_1,0,0,0
318_47-338_1,0,0,0
318_47-45_1,0,0,0
318_47-46_1,0,0,0
318_47-96_1,0,0,0
318_48-330_1,0,0,0
318_48-42_2,0,0,0
318_48-43_1,0,0,0
318_48-44_1,0,0,0
318_48-45_1,0,0,0
318_48-47_2,0,0,0
318_48-48_2,0,0,0
318_48-97_1,0,0,0
318_48-98_1,0,0,0
318_48-99_2,0,0,0
318_49-42_2,0,0,0
318_49-44_3,0,0,0
318_49-46_1,0,0,0
318_49-48_2,0,0,0
318_5-318_65,0,0,0
318_5-334_1,0,0,0
318_5-334_3,0,0,0
318_5-335_1,0,0,0
318_5-338_1,0,0,0
318_5-36_1,0,0,0
318_5-39_2,0,0,0
318_5-45_1,0,0,0
318_5-48_2,0,0,0
318_5-66_5,0,0,0
318_5-96_1,0,0,0
318_5-97_1,0,0,0
318_50-335_1,0,0,0
318_50-338_1,0,0,0
318_50-44_1,0,0,0
318_50-45_1,0,0,0
318_50-46_1,0,0,0
318_50-50_1,0,0,0
318_50-66_5,0,0,0
318_51-318_8,0,0,0
318_51-31_2,0,0,0
318_51-330_1,0,0,0
318_51-335_1,0,0,0
318_51-338_1,0,0,0
318_51-45_1,0,0,0
318_51-66_5,0,0,0
318_51-92_1,0,0,0
318_52-338_1,0,0,0
318_52-39_1,0,0,0
318_52-48_2,0,0,0
318_52-66_5,0,0,0
318_53-335_1,0,0,0
318_53-338_1,0,0,0
318_53-45_1,0,0,0
318_53-66_5,0,0,0
318_54-318_56,0,1,0
318_54-318_84,0,0,0
318_54-321_1,0,0,0
318_54-324_1,0,0,0
318_54-325_1,0,0,0
318_54-326_1,0,0,0
318_54-32_1,0,0,0
318_54-330_1,0,0,0
318_54-333_1,0,0,0
318_54-334_1,0,0,0
318_54-334_3,0,0,0
318_54-335_1,0,1,0
318_54-336_1,0,0,0
318_54-337_1,0,0,0
318_54-338_1,0,0,0
318_54-33_1,0,0,0
318_54-36_1,0,0,0
318_54-38_1,0,0,0
318_54-39_2,0,0,0
318_54-39_5,0,0,0
318_54-42_2,0,0,0
318_54-43_1,0,0,0
318_54-44_1,0,0,0
318_54-44_3,0,0,0
318_54-44_4,0,0,0
318_54-45_1,0,0,0
318_54-46_1,0,0,0
318_54-47_2,0,0,0
318_54-48_2,0,0,0
318_54-50_1,0,0,0
318_54-51_1,0,0,0
318_54-52_1,0,0,0
318_54-66_2,0,0,0
318_54-66_5,0,0,0
318_54-69_1,0,0,0
318_54-69_2,0,0,0
318_54-74_1,0,0,0
318_54-76_2,0,0,0
318_54-76_3,0,0,0
318_54-87_1,0,0,0
318_54-90_1,0,0,0
318_54-96_1,0,0,0
318_54-97_1,0,0,0
318_55-318_56,0,0,0
318_55-335_1,0,0,0
318_55-338_1,0,0,0
318_55-42_2,0,0,0
318_55-46_1,0,0,0
318_55-48_2,0,0,0
318_56-318_62,0,0,0
318_56-318_77,0,0,0
318_56-318_8,1,0,0
318_56-318_80,0,0,0
318_56-319_1,0,0,0
318_56-31_2,0,0,0
318_56-321_1,0,0,0
318_56-324_1,0,0,0
318_56-325_1,0,0,0
318_56-326_1,0,0,0
318_56-327_1,0,0,0
318_56-32_1,0,0,0
318_56-330_1,0,0,0
318_56-331_1,0,0,0
318_56-332_1,0,0,0
318_56-333_1,0,0,0
318_56-334_1,0,0,0
318_56-334_3,0,0,0
318_56-335_1,0,0,0
318_56-336_1,0,0,0
318_56-338_1,0,0,0
318_56-33_1,0,0,0
318_56-34_1,0,0,0
318_56-36_1,0,0,0
318_56-37_1,0,0,0
318_56-38_1,0,0,0
318_56-39_1,0,0,0
318_56-39_2,0,0,0
318_56-39_5,0,0,0
318_56-40_1,0,0,0
318_56-42_1,0,0,0
318_56-42_2,0,0,0
318_56-43_1,0,0,0
318_56-44_1,0,0,0
318_56-44_3,0,0,0
318_56-44_4,0,0,0
318_56-44_5,0,0,0
318_56-45_1,0,0,0
318_56-46_1,0,0,0
318_56-48_1,0,0,0
318_56-48_2,0,0,0
318_56-4_1,0,0,0
318_56-4_2,0,0,0
318_56-4_3,0,0,0
318_56-50_1,0,0,0
318_56-51_1,0,0,0
318_56-52_1,0,0,0
318_56-54_1,0,0,0
318_56-55_1,0,0,0
318_56-57_1,0,0,0
318_56-62_1,0,0,0
318_56-66_2,0,0,0
318_56-66_3,0,0,0
318_56-66_4,0,0,0
318_56-66_5,0,0,0
318_56-69_1,0,0,0
318_56-69_3,0,0,0
318_56-70_1,0,0,0
318_56-71_1,0,0,0
318_56-72_1,0,0,0
318_56-76_1,0,0,0
318_56-76_2,0,0,0
318_56-77_1,0,0,0
318_56-77_2,0,0,0
318_56-78_1,0,0,0
318_56-78_3,0,0,0
318_56-87_1,0,0,0
318_56-90_1,0,0,0
318_56-91_1,0,0,0
318_56-92_1,0,0,0
318_56-94_1,0,0,0
318_56-96_1,0,0,0
318_56-97_1,0,0,0
318_56-99_2,0,0,0
318_56-9_1,0,0,0
318_56-9_2,0,0,0
318_57-334_3,0,0,0
318_57-338_1,0,0,0
318_57-44_3,0,0,0
318_57-46_1,0,0,0
318_57-48_2,0,0,0
318_57-97_1,0,0,0
318_58-335_1,0,0,0
318_58-336_1,0,0,0
318_58-338_1,0,0,0
318_58-43_1,0,0,0
318_58-46_1,0,0,0
318_58-50_1,0,0,0
318_58-66_5,0,0,0
318_60-32_1,0,0,0
318_60-335_1,0,0,0
318_60-336_1,0,0,0
318_60-338_1,0,0,0
318_60-46_1,0,0,0
318_60-48_2,0,0,0
318_60-66_5,0,0,0
318_61-326_1,0,0,0
318_61-338_1,0,0,0
318_61-42_2,0,0,0
318_61-48_2,0,0,0
318_61-66_5,0,0,0
318_62-334_3,0,0,0
318_62-335_1,0,0,0
318_62-338_1,0,0,0
318_62-44_3,0,0,0
318_62-45_1,0,0,0
318_62-46_1,0,0,0
318_62-66_5,0,0,0
318_62-96_1,0,0,0
318_62-97_1,0,0,0
318_65-334_1,0,0,0
318_65-338_1,0,0,0
318_65-36_1,0,0,0
318_65-39_2,0,0,0
318_65-45_1,0,0,0
318_65-48_2,0,0,0
318_65-96_1,0,0,0
318_66-39_5,0,0,0
318_66-45_1,0,0,0
318_66-46_1,0,0,0
318_66-48_2,0,0,0
318_66-66_5,0,0,0
318_67-335_1,0,0,0
318_67-338_1,0,0,0
318_67-45_1,0,0,0
318_67-46_1,0,0,0
318_67-48_2,0,0,0
318_67-66_5,0,0,0
318_67-96_1,0,0,0
318_69-338_1,0,0,0
318_69-45_1,0,0,0
318_69-46_1,0,0,0
318_69-66_5,0,0,0
318_7-332_1,0,0,0
318_7-335_1,0,0,0
318_7-336_1,0,0,0
318_7-338_1,0,0,0
318_7-45_1,0,0,0
318_7-96_1,0,0,0
318_7-97_1,0,0,0
318_70-335_1,0,0,0
318_70-338_1,0,0,0
318_70-66_5,0,0,0
318_71-334_3,0,0,0
318_71-335_1,0,0,0
318_71-338_1,0,0,0
318_71-43_1,0,0,0
318_71-66_5,0,0,0
318_71-97_1,0,0,0
318_71-9_2,0,0,0
318_72-335_1,0,0,0
318_72-338_1,0,0,0
318_72-33_1,0,0,0
318_72-39_5,0,0,0
318_72-45_1,0,0,0
318_72-48_2,0,0,0
318_73-333_1,0,0,0
318_73-335_1,0,0,0
318_73-338_1,0,0,0
318_73-46_1,0,0,0
318_73-66_5,0,0,0
318_74-335_1,0,0,0
318_74-338_1,0,0,0
318_74-37_1,0,0,0
318_74-39_5,0,0,0
318_74-42_2,0,0,0
318_74-44_1,0,0,0
318_74-44_3,0,0,0
318_74-45_1,0,0,0
318_74-46_1,0,0,0
318_74-48_2,0,0,0
318_74-96_1,0,0,0
318_75-334_1,0,0,0
318_75-338_1,0,0,0
318_75-45_1,0,0,0
318_75-46_1,0,0,0
318_75-66_5,0,0,0
318_76-330_1,0,0,0
318_76-332_1,0,0,0
318_76-335_1,0,0,0
318_76-40_1,0,0,0
318_76-42_2,0,0,0
318_76-43_1,0,0,0
318_76-44_1,0,0,0
318_76-44_4,0,0,0
318_76-45_1,0,0,0
318_76-46_1,0,0,0
318_76-66_5,0,0,0
318_76-94_1,0,0,0
318_77-333_1,0,0,0
318_77-335_1,0,0,0
318_77-338_1,0,0,0
318_77-36_1,0,0,0
318_77-42_2,0,0,0
318_77-43_1,0,0,0
318_77-44_3,0,0,0
318_77-45_1,0,0,0
318_77-48_2,0,0,0
318_77-50_1,0,0,0
318_77-66_5,0,0,0
318_78-32_1,0,0,0
318_78-334_1,0,0,0
318_78-338_1,0,0,0
318_78-39_5,0,0,0
318_78-42_2,0,0,0
318_78-45_1,0,0,0
318_78-46_1,0,0,0
318_78-48_2,0,0,0
318_78-66_5,0,0,0
318_78-97_1,0,0,0
318_79-326_1,0,0,0
318_79-32_1,0,0,0
318_79-335_1,0,0,0
318_79-338_1,0,0,0
318_79-39_5,0,0,0
318_79-44_1,0,0,0
318_79-45_1,0,0,0
318_79-51_1,0,0,0
318_79-66_5,0,0,0
318_8-31_2,0,0,0
318_8-326_1,0,0,0
318_8-32_1,0,0,0
318_8-330_1,0,0,0
318_8-333_1,0,0,0
318_8-335_1,0,0,0
318_8-336_1,0,0,0
318_8-338_1,0,0,0
318_8-36_1,0,0,0
318_8-39_5,0,0,0
318_8-40_1,0,0,0
318_8-42_1,0,0,0
318_8-42_2,0,0,0
318_8-43_1,0,0,0
318_8-44_1,0,0,0
318_8-44_3,0,0,0
318_8-45_1,0,0,0
318_8-46_1,0,0,0
318_8-48_2,0,0,0
318_8-4_3,0,0,0
318_8-51_1,0,0,0
318_8-52_1,0,0,0
318_8-66_5,0,0,0
318_8-76_3,0,0,0
318_8-90_1,0,0,0
318_8-92_1,0,0,0
318_8-96_1,0,0,0
318_8-97_1,0,0,0
318_80-327_1,0,0,0
318_80-335_1,0,0,0
318_80-338_1,0,0,0
318_80-48_2,0,0,0
318_80-62_1,0,0,0
318_80-66_5,0,0,0
318_80-96_1,0,0,0
318_81-326_1,0,0,0
318_81-66_5,0,0,0
318_81-90_1,0,0,0
318_81-97_1,0,0,0
318_82-338_1,0,0,0
318_82-42_2,0,0,0
318_82-45_1,0,0,0
318_82-48_2,0,0,0
318_82-66_5,0,0,0
318_82-91_1,0,0,0
318_84-335_1,0,0,0
318_84-338_1,0,0,0
318_84-46_1,0,0,0
318_84-48_2,0,0,0
318_84-52_1,0,0,0
318_84-96_1,0,0,0
318_84-97_1,0,0,0
318_9-335_1,0,0,0
318_9-338_1,0,0,0
318_9-43_1,0,0,0
318_9-66_5,0,0,0
318_9-96_1,0,0,0
319_1-334_1,0,0,0
319_1-334_3,0,0,0
319_1-335_1,0,0,0
319_1-338_1,0,0,0
319_1-39_5,0,0,0
319_1-44_1,0,0,0
319_1-44_4,0,0,0
319_1-48_2,0,0,0
319_1-4_3,0,0,0
319_1-50_1,0,0,0
319_1-66_5,0,0,0
319_1-92_1,0,0,0
31_1-332_1,0,0,0
31_1-335_1,0,0,0
31_1-336_1,0,0,0
31_1-338_1,0,0,0
31_1-43_1,0,0,0
31_1-44_1,0,0,0
31_1-45_1,0,0,0
31_1-46_1,0,0,0
31_1-66_5,0,0,0
31_2-330_1,0,0,0
31_2-332_1,0,0,0
31_2-334_1,0,0,0
31_2-334_3,0,0,0
31_2-335_1,0,0,0
31_2-338_1,0,0,0
31_2-36_1,0,0,0
31_2-37_1,0,0,0
31_2-42_2,0,0,0
31_2-43_1,0,0,0
31_2-44_1,0,0,0
31_2-45_1,0,0,0
31_2-46_1,0,0,0
31_2-48_2,0,0,0
31_2-66_5,0,0,0
31_2-92_1,0,0,0
31_2-96_1,0,0,0
31_2-9_2,0,0,0
320_1-335_1,0,0,0
320_1-338_1,0,0,0
320_1-45_1,0,0,0
320_1-48_2,0,0,0
320_1-66_5,0,0,0
321_1-325_1,0,0,0
321_1-326_1,0,0,0
321_1-32_1,0,0,0
321_1-330_1,0,0,0
321_1-333_1,0,0,0
321_1-334_1,0,0,0
321_1-334_3,0,0,0
321_1-335_1,0,0,0
321_1-337_1,0,0,0
321_1-338_1,0,0,0
321_1-39_5,0,0,0
321_1-42_2,0,0,0
321_1-43_1,0,0,0
321_1-44_3,0,0,0
321_1-45_1,0,0,0
321_1-46_1,0,0,0
321_1-48_2,0,0,0
321_1-4_1,0,0,0
321_1-66_5,0,0,0
321_1-76_2,0,0,0
321_1-76_3,0,0,0
321_1-80_1,0,0,0
321_1-96_1,0,0,0
321_1-97_1,0,0,0
324_1-334_1,0,0,0
324_1-335_1,0,0,0
324_1-338_1,0,0,0
324_1-42_2,0,0,0
324_1-43_1,0,0,0
324_1-44_1,0,0,0
324_1-45_1,0,0,0
324_1-46_1,0,0,0
324_1-48_2,0,0,0
324_1-66_5,0,0,0
325_1-326_1,0,0,0
325_1-32_1,0,0,0
325_1-333_1,0,0,0
325_1-334_1,0,0,0
325_1-334_3,0,0,0
325_1-335_1,0,0,0
325_1-337_1,0,0,0
325_1-338_1,0,0,0
325_1-36_1,0,0,0
325_1-37_1,0,0,0
325_1-39_5,0,0,0
325_1-42_2,0,0,0
325_1-44_1,0,0,0
325_1-44_3,0,0,0
325_1-44_4,0,0,0
325_1-45_1,0,0,0
325_1-46_1,0,0,0
325_1-48_2,0,0,0
325_1-66_4,0,0,0
325_1-66_5,0,0,0
325_1-76_3,0,0,0
325_1-8_1,0,0,0
325_1-96_1,0,0,0
326_1-32_1,0,0,0
326_1-330_1,0,0,0
326_1-331_1,0,0,0
326_1-333_1,0,0,0
326_1-334_1,0,0,0
326_1-334_3,0,0,0
326_1-335_1,0,0,0
326_1-336_1,0,0,0
326_1-337_1,0,0,0
326_1-338_1,0,0,0
326_1-33_1,0,0,0
326_1-36_1,0,0,0
326_1-37_1,0,0,0
326_1-38_1,0,0,0
326_1-39_2,0,0,0
326_1-39_5,0,0,0
326_1-41_1,0,0,0
326_1-42_2,0,0,0
326_1-43_1,0,0,0
326_1-44_1,0,0,0
326_1-44_3,0,0,0
326_1-44_4,0,0,0
326_1-44_5,0,0,0
326_1-45_1,0,0,0
326_1-46_1,0,0,0
326_1-48_2,0,0,0
326_1-51_1,0,0,0
326_1-52_1,0,0,0
326_1-57_1,0,0,0
326_1-66_2,0,0,0
326_1-66_3,0,0,0
326_1-66_4,0,0,0
326_1-66_5,0,0,0
326_1-67_1,0,0,0
326_1-69_1,0,0,0
326_1-71_1,0,0,0
326_1-72_1,0,0,0
326_1-74_1,0,0,0
326_1-76_1,0,0,0
326_1-76_2,0,0,0
326_1-76_3,0,0,0
326_1-78_1,0,0,0
326_1-78_3,0,0,0
326_1-80_1,0,0,0
326_1-84_1,0,0,0
326_1-86_1,0,0,0
326_1-87_1,0,0,0
326_1-8_1,0,0,0
326_1-90_1,0,0,0
326_1-96_1,0,0,0
326_1-97_1,0,0,0
326_1-99_2,0,0,0
326_1-9_2,0,0,0
327_1-335_1,0,0,0
327_1-338_1,0,0,0
327_1-48_2,0,0,0
327_1-62_1,0,0,0
327_1-66_5,0,0,0
327_1-96_1,0,0,0
32_1-330_1,0,0,0
32_1-331_1,0,0,0
32_1-332_1,0,0,0
32_1-333_1,0,0,0
32_1-334_1,0,0,0
32_1-334_3,0,0,0
32_1-335_1,0,0,0
32_1-336_1,0,0,0
32_1-337_1,0,0,0
32_1-338_1,0,0,0
32_1-36_1,0,0,0
32_1-37_1,1,0,1
32_1-37_2,0,0,0
32_1-39_2,1,0,0
32_1-39_3,0,0,0
32_1-39_4,0,0,0
32_1-39_5,1,1,0
32_1-40_1,0,1,0
32_1-41_1,0,0,0
32_1-42_1,0,0,0
32_1-42_2,1,1,1
32_1-43_1,1,0,1
32_1-44_1,1,1,1
32_1-44_3,1,1,1
32_1-44_4,0,0,0
32_1-44_5,0,0,0
32_1-45_1,1,1,1
32_1-46_1,1,1,1
32_1-47_1,0,0,1
32_1-47_2,0,0,0
32_1-48_1,0,0,0
32_1-48_2,1,1,1
32_1-4_1,0,0,0
32_1-4_3,0,0,0
32_1-50_1,0,0,1
32_1-51_1,0,0,0
32_1-52_1,0,0,1
32_1-57_1,0,0,0
32_1-62_1,0,0,0
32_1-66_3,0,0,0
32_1-66_5,0,0,0
32_1-67_2,0,0,0
32_1-68_1,0,0,0
32_1-69_1,0,0,0
32_1-69_3,0,0,0
32_1-70_1,0,0,0
32_1-72_1,0,0,0
32_1-74_1,0,0,0
32_1-75_1,0,0,0
32_1-76_2,0,0,0
32_1-76_3,0,0,0
32_1-77_2,0,0,0
32_1-78_1,0,0,0
32_1-78_3,0,0,0
32_1-84_1,0,0,0
32_1-86_1,0,0,0
32_1-87_1,0,0,0
32_1-8_1,0,0,0
32_1-90_1,0,0,0
32_1-91_1,0,0,0
